,Model,accuracy,confusion,f1,precision,recall,train_size
39,MLP Hybrid,0.8560747663551401,"[[145.6   3.4  11.2   4.8   2. ]
 [  4.4 155.6   3.2   3.4   3.6]
 [  9.2   3.6  78.4  20.4   3. ]
 [  8.2   1.2  19.4 155.8   0.4]
 [  3.4   1.8   0.8   0.4 105.8]]",0.8503950893320349,0.8501278393878572,0.8588065594817295,1600
40,MLP Hybrid,0.8349788434414668,"[[137.2   4.4  14.8   7.6   4.8]
 [  2.  141.2   1.4   2.    2.6]
 [  5.6   1.6  58.8   7.    1.2]
 [ 10.8   6.2  30.8 158.2   2.6]
 [  6.8   2.2   1.8   0.8  96.6]]",0.8241670184710024,0.8215160065755095,0.8587132621027885,1640
41,MLP Hybrid,0.8499252615844544,"[[136.6   6.6  14.    7.    4.4]
 [  1.2 128.2   1.    1.4   2. ]
 [  8.8   3.4  68.2  14.4   1.8]
 [  4.6   4.8  17.  143.8   1. ]
 [  3.6   2.    1.    0.4  91.8]]",0.8449074559395292,0.8432672455025146,0.856660119875373,1680
42,MLP Hybrid,0.8686804451510334,"[[125.4   3.2   9.8   4.4   2.6]
 [  2.2 125.2   1.8   2.2   2.2]
 [  7.2   3.   64.8   9.    1.4]
 [  4.8   3.2  18.  143.2   1.2]
 [  3.4   1.6   1.    0.4  87.8]]",0.8619479747773914,0.8606612603167235,0.8675931657009311,1720
43,MLP Hybrid,0.869609507640068,"[[120.4   5.4  11.8   5.8   3.4]
 [  2.6 117.8   2.2   2.4   3.2]
 [  5.    1.4  61.8   9.2   1.4]
 [  2.6   2.   14.4 131.2   0.6]
 [  1.4   1.4   0.4   0.2  81. ]]",0.8637591186491601,0.8610254361378488,0.8724536976612626,1760
44,MLP Hybrid,0.8528233151183973,"[[104.6   2.4   8.    3.    2.4]
 [  4.  113.6   2.2   3.4   3.6]
 [  8.8   2.4  56.4  12.    1.6]
 [  6.2   1.8  15.4 120.6   0.8]
 [  1.8   0.4   0.6   0.   73. ]]",0.8469151313175974,0.8460633776976918,0.8617670402507057,1800
45,MLP Hybrid,0.8471512770137526,"[[ 95.6   2.2   5.2   2.4   2.4]
 [  3.6 105.    1.    2.2   3.4]
 [ 10.    2.4  51.6  11.4   3.4]
 [  4.4   3.   16.6 114.    2.4]
 [  1.4   0.2   0.2   0.   65. ]]",0.8399272845898921,0.8387379401831015,0.8577954924124438,1840
46,MLP Hybrid,0.8635394456289978,"[[ 95.6   2.4  10.6   5.8   3.2]
 [  1.8  99.    1.2   1.8   2.4]
 [  3.    2.   41.    6.8   0.6]
 [  2.6   1.6  13.8 104.    0.4]
 [  1.6   0.8   1.2   0.4  65.4]]",0.852308895458193,0.8497510345144932,0.8695776354172347,1880
47,MLP Hybrid,0.862937062937063,"[[85.   2.4  7.4  4.4  3.2]
 [ 1.6 88.   1.   1.4  2.8]
 [ 3.8  1.4 39.   3.8  1.2]
 [ 3.8  2.4 14.8 99.   1.4]
 [ 0.8  1.2  0.   0.  59.2]]",0.8530928023839696,0.8450953787032338,0.8718110849033364,1920
48,MLP Hybrid,0.8586118251928021,"[[77.2  2.6  5.8  3.8  2.8]
 [ 1.4 79.2  0.4  0.8  2. ]
 [ 3.2  1.2 35.8  4.4  1.4]
 [ 4.2  2.4 14.4 90.   2.2]
 [ 1.   1.   0.   0.  51.8]]",0.850928703377661,0.843082509183499,0.8690130038608757,1960
49,MLP Hybrid,0.8613180515759312,"[[67.2  0.8  4.2  2.8  1.4]
 [ 1.4 71.4  1.2  1.   2. ]
 [ 3.2  1.2 32.2  2.6  1.4]
 [ 6.   3.4 13.  83.   1.8]
 [ 0.6  0.4  0.   0.  46.8]]",0.8541293090318011,0.8463636784954126,0.873643739628454,2000
50,MLP Hybrid,0.8737864077669902,"[[60.6  1.   4.2  2.8  1. ]
 [ 1.2 64.8  1.   0.6  1.4]
 [ 3.2  0.6 29.2  4.   1. ]
 [ 3.4  1.8 10.8 72.   0.2]
 [ 0.2  0.6  0.   0.  43.4]]",0.8662863260674172,0.8604893097080554,0.8840160527856875,2040
51,MLP Hybrid,0.8684014869888476,"[[53.6  0.6  5.   3.2  1.2]
 [ 1.4 57.8  1.   1.2  1.2]
 [ 3.6  0.8 25.2  4.   0.4]
 [ 1.6  1.   7.4 60.6  0. ]
 [ 0.4  1.4  0.   0.  36.4]]",0.8586587736320593,0.8592063261942882,0.8726510578612434,2080
52,MLP Hybrid,0.8768558951965065,"[[47.8  0.8  5.   3.2  0.8]
 [ 0.6 49.2  0.8  0.4  0.6]
 [ 1.   0.6 20.4  2.4  0.4]
 [ 2.2  0.8  7.  50.8  0.4]
 [ 0.2  0.8  0.2  0.  32.6]]",0.8657761767482078,0.8624492842279861,0.8861422194139393,2120
