,Model,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
0,SVM BoW,0.7646103896103896,"[[415.5  12.5   5.5  32.5  67.   54.    2. ]
 [  1.5 321.5   4.5  22.   30.    7.5   2.5]
 [  0.    2.5 318.    3.5  10.    1.5   2.5]
 [  2.5   8.5   5.  124.5  19.5  19.    4. ]
 [ 10.   30.   26.5  39.5 178.   38.    8. ]
 [  8.    7.    5.   26.   40.5 300.    2. ]
 [  0.5   3.5   3.5   2.    6.5   3.5 226.5]]",0.03239262104034424,0.7563176441925292,0.7534904208399784,0.7697330754470715,0.020461320877075195,1000
1,SVM BoW,0.7872267759562841,"[[248.5   5.    1.5  16.5  35.5  21.5   1. ]
 [  0.5 195.5   5.    9.   15.    5.    2. ]
 [  0.    1.5 185.5   1.5   7.    1.    2. ]
 [  2.    5.    2.5  76.5  13.   10.    1.5]
 [  7.5  17.5  14.   21.  113.   23.    3. ]
 [  4.    5.    3.5  20.5  16.5 192.    0.5]
 [  0.5   2.    1.5   0.5   5.    1.5 141.5]]",0.06384503841400146,0.7778423315893036,0.77530504848014,0.7878289574303079,0.012964367866516113,2000
2,SVM BoW,0.7974137931034483,"[[88.5  0.   0.5  3.   9.   5.5  0. ]
 [ 0.  60.   1.   2.   6.   0.5  0. ]
 [ 0.5  1.  57.   0.5  1.5  0.   0.5]
 [ 1.5  3.   0.5 21.   3.   6.   0. ]
 [ 2.   4.   5.   5.5 37.   7.5  0.5]
 [ 1.5  4.   1.5  4.5  8.5 62.5  0.5]
 [ 0.   0.5  0.5  0.   2.5  0.  44. ]]",0.10821664333343506,0.7845340681915284,0.78430127194307,0.7892444595978396,0.003990888595581055,3000
