,Model,accuracy,confusion,f1,precision,recall,train_size
19,MLP BoW,0.862104583602324,"[[310.2   8.4  22.2   7.4   4.4]
 [  5.2 303.    6.2   5.2   4.4]
 [ 25.6   7.6 152.   24.8   5.6]
 [ 11.2   8.6  48.4 346.    2.4]
 [  7.4   5.    1.    2.6 224.2]]",0.8542088586236926,0.8525709963465202,0.8579879027853231,800
20,MLP BoW,0.8654738237243208,"[[301.2   6.8  21.4   6.2   4. ]
 [  6.2 297.6   5.6   6.    4.4]
 [ 24.4   7.6 150.6  24.8   5. ]
 [ 12.    7.6  45.4 337.2   2. ]
 [  7.    4.4   0.8   1.4 219.4]]",0.8580862927200972,0.8564583763871004,0.8612518752289349,840
21,MLP BoW,0.8652144315861129,"[[291.4   5.4  20.8   5.6   4.2]
 [  8.  293.4   6.2   5.2   4.4]
 [ 24.4   6.8 147.   25.    4.6]
 [ 10.2   6.4  43.  326.4   1.6]
 [  7.6   5.    0.8   2.8 212.8]]",0.857402923472278,0.8566766626476051,0.8594644981745156,880
22,MLP BoW,0.8660601819454165,"[[285.4   5.4  21.4   6.6   4.4]
 [  7.2 288.2   5.8   6.6   5.2]
 [ 24.8   5.4 144.6  24.4   4.2]
 [  9.2   5.6  40.  314.4   1.8]
 [  6.4   4.4   0.8   1.8 205. ]]",0.8587912490365588,0.8578164009745493,0.8618015020019104,920
23,MLP BoW,0.8660907127429807,"[[281.6   7.   23.2   8.    4.8]
 [  6.6 277.2   5.2   5.4   4.6]
 [ 19.4   4.6 134.8  21.6   3.8]
 [  9.8   6.2  41.8 308.8   1.4]
 [  6.    4.6   0.8   1.2 200.6]]",0.8578367916422186,0.8559128567841698,0.862319677667567,960
24,MLP BoW,0.8649369903632321,"[[273.6   6.2  20.    6.8   3.8]
 [  6.4 269.4   4.    4.6   4.8]
 [ 19.4   5.  134.6  23.8   4.2]
 [ 10.8   7.4  41.6 297.6   2.4]
 [  5.2   4.    1.    0.8 191.6]]",0.8579654736819867,0.8560899901517983,0.8623714197220798,1000
25,MLP BoW,0.86585179526356,"[[262.8   4.2  18.2   6.4   3.4]
 [  5.2 260.8   4.2   4.6   4. ]
 [ 22.2   5.6 130.8  20.8   4.2]
 [ 10.    7.6  41.2 293.4   2. ]
 [  5.4   4.4   1.    1.  185.6]]",0.8584938811160757,0.8569627311621408,0.8621305581308653,1040
26,MLP BoW,0.8652482269503547,"[[260.6   5.2  20.4   7.4   3. ]
 [  6.2 254.4   4.2   5.    4.2]
 [ 17.    3.8 125.   21.2   4.4]
 [  8.4   6.8  40.  276.8   1.6]
 [  5.6   4.    0.8   1.8 181.2]]",0.8575241055485284,0.8560285137898989,0.8619643286384141,1080
27,MLP BoW,0.8649308380797397,"[[250.    5.4  18.4   5.6   3.2]
 [  5.2 243.8   3.    4.4   3.4]
 [ 19.    4.6 124.2  21.6   4.6]
 [  9.4   6.6  39.2 269.2   1.6]
 [  5.    4.2   0.6   1.  175.8]]",0.8582942216964422,0.8568436544322757,0.8617711157401882,1120
28,MLP BoW,0.8662741799831792,"[[2.448e+02 5.200e+00 1.860e+01 6.200e+00 2.600e+00]
 [5.200e+00 2.376e+02 3.200e+00 3.600e+00 3.800e+00]
 [1.840e+01 4.600e+00 1.190e+02 2.040e+01 4.800e+00]
 [8.600e+00 5.600e+00 3.660e+01 2.586e+02 1.600e+00]
 [4.800e+00 3.800e+00 2.000e-01 1.200e+00 1.700e+02]]",0.859024739277093,0.8578371767208004,0.8637885044430427,1160
29,MLP BoW,0.8691035683202785,"[[237.8   4.2  15.8   6.    3. ]
 [  5.  228.8   3.6   3.4   3.6]
 [ 16.    4.2 113.8  18.6   4. ]
 [  8.8   6.6  35.6 252.8   0.8]
 [  5.    4.2   0.8   1.2 165.4]]",0.8613559324857321,0.8601883181675994,0.8657281054643216,1200
30,MLP BoW,0.865644724977457,"[[229.8   6.   16.6   6.6   3.2]
 [  5.6 222.8   3.6   2.6   3.8]
 [ 15.2   3.8 109.8  22.4   4.4]
 [  7.8   3.6  32.2 238.8   1. ]
 [  4.4   3.6   0.8   1.8 158.8]]",0.8577402731537094,0.8568677482256648,0.8603461931691674,1240
31,MLP BoW,0.8673526660430309,"[[220.8   5.   16.4   7.2   2.6]
 [  5.4 215.8   3.8   2.6   4. ]
 [ 13.6   2.6 102.6  17.4   3.4]
 [  8.2   5.   33.4 234.6   1.6]
 [  4.4   3.6   0.4   1.2 153.4]]",0.8588622747581562,0.8567401257587338,0.8631290797858595,1280
32,MLP BoW,0.8691933916423713,"[[2.106e+02 4.200e+00 1.520e+01 5.800e+00 2.800e+00]
 [4.600e+00 2.090e+02 4.000e+00 2.600e+00 3.800e+00]
 [1.520e+01 3.800e+00 1.014e+02 1.720e+01 3.600e+00]
 [7.800e+00 4.000e+00 3.000e+01 2.260e+02 1.000e+00]
 [3.800e+00 3.600e+00 2.000e-01 1.400e+00 1.474e+02]]",0.8609276393728011,0.85977806906523,0.8644330460176416,1320
33,MLP BoW,0.8715874620829119,"[[202.8   4.4  15.    6.2   2.4]
 [  4.8 201.    4.4   3.6   3.4]
 [ 11.8   2.4  96.6  13.8   2.6]
 [  7.4   4.   30.4 218.8   1.2]
 [  4.4   3.2   0.4   1.2 142.8]]",0.8634357111952244,0.8615162331881793,0.868201325863532,1360
34,MLP BoW,0.872286617492097,"[[194.    5.4  15.8   7.    3. ]
 [  3.2 192.4   2.2   2.    3.2]
 [ 11.    2.2  95.2  13.6   2.8]
 [  7.8   4.   28.2 210.    0.8]
 [  4.2   2.6   0.6   1.6 136.2]]",0.8649416160107675,0.862746930181903,0.8696298356657577,1400
35,MLP BoW,0.8730473047304731,"[[188.2   5.6  16.    6.4   2.8]
 [  2.6 185.8   3.    2.    3. ]
 [  9.6   1.6  88.6  14.2   2.6]
 [  6.6   4.2  26.6 199.8   0.6]
 [  3.6   2.4   0.6   1.4 131.2]]",0.8646780571997684,0.8625445445724216,0.870317089287626,1440
36,MLP BoW,0.8738780207134639,"[[176.    4.   13.4   5.2   2. ]
 [  2.8 178.4   2.6   1.8   2.8]
 [ 11.    2.   86.6  13.8   2.8]
 [  6.8   3.8  26.2 192.6   0.8]
 [  3.8   2.4   0.2   1.4 125.8]]",0.865911747174887,0.8642516969628813,0.8696120788921657,1480
37,MLP BoW,0.874065138721351,"[[167.2   3.2  12.2   4.6   2. ]
 [  2.8 170.    3.    2.4   2.8]
 [ 12.4   2.4  85.4  15.    2.8]
 [  5.8   2.6  22.  182.2   0.6]
 [  3.8   2.8   0.4   0.8 119.8]]",0.8665169004274317,0.866222879537043,0.8679508689755524,1520
38,MLP BoW,0.8712294043092523,"[[158.2   4.   12.    5.    1.8]
 [  3.4 161.4   2.8   1.6   2.6]
 [ 10.6   1.8  78.6  13.4   2.4]
 [  5.    3.4  24.6 174.2   0.4]
 [  3.4   2.6   0.2   0.6 115. ]]",0.8632131735313365,0.8621636667839118,0.8667295471230998,1560
39,MLP BoW,0.8734312416555408,"[[151.2   2.6  12.    5.2   1.8]
 [  2.8 155.8   3.    1.8   2.4]
 [  8.4   2.2  73.   10.8   2.6]
 [  5.    3.   25.  166.8   0.6]
 [  3.4   2.    0.    0.2 107.4]]",0.8646377020496365,0.8625283566653883,0.8699467050236956,1600
40,MLP BoW,0.8733427362482369,"[[143.2   3.   10.8   4.    1.6]
 [  2.6 146.8   2.4   2.4   1.8]
 [ 10.2   1.8  73.2  13.6   3. ]
 [  4.    2.6  21.2 155.2   0.6]
 [  2.4   1.4   0.    0.4 100.8]]",0.8661205671363215,0.864748794048379,0.8696309274450036,1640
41,MLP BoW,0.8750373692077729,"[[137.6   3.   10.8   4.2   2.2]
 [  2.6 137.    1.6   1.8   2. ]
 [  7.8   2.   67.2  10.4   2.8]
 [  4.    2.2  21.6 150.    0.4]
 [  2.8   0.8   0.    0.6  93.6]]",0.8675953023345306,0.8651267074753213,0.8738291369459871,1680
