,Unnamed: 0,Model,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
41,41,RNA Hybrid,0.7873318385650224,"[[2.954e+02 1.820e+01 4.400e+00 2.000e-01 1.900e+01 8.000e-01 1.000e+01]
 [6.600e+00 2.276e+02 6.200e+00 2.000e+00 2.540e+01 1.000e+00 2.240e+01]
 [1.000e+00 5.800e+00 2.336e+02 4.800e+00 1.740e+01 2.000e+00 1.700e+01]
 [2.000e-01 1.200e+00 3.200e+00 2.250e+02 1.420e+01 2.800e+00 2.400e+00]
 [8.200e+00 2.060e+01 1.960e+01 1.460e+01 1.406e+02 4.600e+00 1.880e+01]
 [0.000e+00 4.000e-01 4.600e+00 1.200e+00 7.000e+00 1.700e+02 1.200e+00]
 [5.800e+00 3.120e+01 1.480e+01 5.400e+00 3.080e+01 2.400e+00 1.124e+02]]",7.651299715042113,0.7794338341046493,0.7814962088370463,0.7859458240407163,2.315090560913086,1680
42,42,RNA Hybrid,0.7996559633027523,"[[2.878e+02 1.660e+01 4.800e+00 2.000e-01 1.880e+01 8.000e-01 1.080e+01]
 [8.400e+00 2.380e+02 6.200e+00 2.000e+00 2.360e+01 6.000e-01 2.540e+01]
 [1.000e+00 5.200e+00 2.360e+02 4.200e+00 1.900e+01 2.400e+00 1.960e+01]
 [2.000e-01 1.800e+00 4.800e+00 2.250e+02 1.760e+01 3.200e+00 3.200e+00]
 [8.600e+00 2.180e+01 1.740e+01 1.180e+01 1.448e+02 4.600e+00 2.340e+01]
 [0.000e+00 2.000e-01 4.400e+00 1.400e+00 5.600e+00 1.680e+02 6.000e-01]
 [4.400e+00 1.540e+01 6.400e+00 3.200e+00 1.860e+01 1.200e+00 9.500e+01]]",7.82626428604126,0.7891643935950322,0.7888479130765387,0.79618210217522,2.3619493961334235,1720
43,43,RNA Hybrid,0.7999999999999999,"[[2.796e+02 1.580e+01 6.000e+00 4.000e-01 1.860e+01 8.000e-01 1.080e+01]
 [9.400e+00 2.312e+02 5.800e+00 2.000e+00 2.340e+01 2.000e-01 2.640e+01]
 [1.000e+00 4.200e+00 2.258e+02 3.400e+00 1.540e+01 2.200e+00 1.560e+01]
 [2.000e-01 1.200e+00 4.400e+00 2.206e+02 1.420e+01 2.600e+00 2.400e+00]
 [1.100e+01 2.640e+01 2.060e+01 1.200e+01 1.492e+02 4.600e+00 2.440e+01]
 [0.000e+00 8.000e-01 5.000e+00 2.200e+00 6.600e+00 1.654e+02 2.000e+00]
 [2.200e+00 1.240e+01 5.800e+00 2.000e+00 1.540e+01 1.000e+00 9.140e+01]]",8.113696479797364,0.7903476232934572,0.7899852697776779,0.7987785485667095,2.433816719055176,1760
44,44,RNA Hybrid,0.7931490384615383,"[[2.708e+02 1.480e+01 4.400e+00 0.000e+00 1.440e+01 8.000e-01 7.800e+00]
 [9.200e+00 2.162e+02 5.600e+00 1.000e+00 1.900e+01 6.000e-01 2.260e+01]
 [4.000e-01 3.200e+00 2.126e+02 3.200e+00 1.200e+01 1.600e+00 1.260e+01]
 [2.000e-01 1.200e+00 2.600e+00 2.124e+02 1.100e+01 2.600e+00 1.400e+00]
 [1.180e+01 2.580e+01 2.900e+01 1.540e+01 1.564e+02 7.200e+00 2.920e+01]
 [0.000e+00 6.000e-01 4.400e+00 1.000e+00 4.800e+00 1.578e+02 1.400e+00]
 [4.600e+00 2.260e+01 8.800e+00 4.200e+00 1.960e+01 1.600e+00 9.360e+01]]",8.257406091690063,0.7867154851507412,0.7847984527817365,0.7981854949484124,2.4400713443756104,1800
45,45,RNA Hybrid,0.7916256157635468,"[[2.694e+02 1.480e+01 5.600e+00 4.000e-01 1.840e+01 8.000e-01 9.600e+00]
 [8.600e+00 2.184e+02 7.000e+00 3.600e+00 2.700e+01 1.600e+00 2.280e+01]
 [8.000e-01 2.600e+00 2.062e+02 2.600e+00 1.260e+01 2.000e+00 1.180e+01]
 [2.000e-01 1.200e+00 3.400e+00 2.078e+02 1.300e+01 2.000e+00 1.800e+00]
 [7.400e+00 2.120e+01 1.980e+01 1.280e+01 1.292e+02 3.800e+00 1.920e+01]
 [0.000e+00 2.000e-01 5.000e+00 1.200e+00 5.400e+00 1.564e+02 8.000e-01]
 [4.800e+00 1.880e+01 1.280e+01 3.000e+00 2.560e+01 2.400e+00 9.820e+01]]",8.497979879379272,0.7834852838057621,0.7842053605312158,0.790602087487841,2.5056660175323486,1840
46,46,RNA Hybrid,0.7948232323232324,"[[2.604e+02 1.480e+01 4.000e+00 0.000e+00 1.440e+01 8.000e-01 8.400e+00]
 [7.000e+00 2.066e+02 6.000e+00 4.000e+00 2.120e+01 2.000e-01 1.900e+01]
 [8.000e-01 3.000e+00 2.026e+02 2.400e+00 1.220e+01 1.400e+00 1.100e+01]
 [2.000e-01 0.000e+00 2.600e+00 2.008e+02 9.200e+00 2.400e+00 1.600e+00]
 [8.000e+00 2.420e+01 2.200e+01 1.280e+01 1.374e+02 3.400e+00 2.240e+01]
 [0.000e+00 2.000e-01 5.000e+00 1.800e+00 5.800e+00 1.540e+02 1.200e+00]
 [6.800e+00 2.080e+01 1.120e+01 4.400e+00 2.640e+01 2.000e+00 9.720e+01]]",8.72918243408203,0.7883353209016033,0.789027801303343,0.7944550709076789,2.533783578872681,1880
47,47,RNA Hybrid,0.8045336787564766,"[[2.542e+02 1.380e+01 3.800e+00 0.000e+00 1.320e+01 8.000e-01 8.600e+00]
 [6.200e+00 2.044e+02 4.800e+00 1.600e+00 1.780e+01 6.000e-01 1.940e+01]
 [4.000e-01 3.000e+00 2.028e+02 3.000e+00 1.180e+01 1.800e+00 1.280e+01]
 [2.000e-01 1.000e+00 2.600e+00 1.976e+02 1.080e+01 2.400e+00 1.600e+00]
 [1.040e+01 2.700e+01 2.240e+01 1.500e+01 1.458e+02 4.000e+00 2.720e+01]
 [0.000e+00 2.000e-01 4.800e+00 1.200e+00 5.000e+00 1.500e+02 6.000e-01]
 [4.000e+00 1.220e+01 6.800e+00 3.000e+00 1.480e+01 1.200e+00 8.740e+01]]",9.066591119766237,0.7976786281643671,0.7957568901376191,0.8074092808691082,2.5993993282318115,1920
48,48,RNA Hybrid,0.7932180851063829,"[[233.8  10.6   3.4   0.   12.6   0.4   6.8]
 [ 16.  203.2   5.    1.8  20.2   0.4  21.2]
 [  3.6   7.4 208.2   5.6  23.2   2.2  19.6]
 [  0.4   0.8   2.8 196.    9.8   3.    2. ]
 [ 10.2  17.6  14.6   8.  123.2   4.   19.4]
 [  0.    0.4   3.6   1.    4.6 144.6   0.6]
 [  4.   15.6   4.4   2.4  20.4   1.4  84. ]]",9.175946140289307,0.7843051674005552,0.7845259359054625,0.7995037303781063,2.646263074874878,1960
49,49,RNA Hybrid,0.7997267759562842,"[[2.386e+02 1.480e+01 4.600e+00 2.000e-01 1.480e+01 6.000e-01 8.600e+00]
 [6.400e+00 1.918e+02 4.800e+00 1.200e+00 1.900e+01 4.000e-01 1.660e+01]
 [6.000e-01 3.200e+00 1.934e+02 2.800e+00 1.360e+01 1.600e+00 1.260e+01]
 [1.000e+00 3.000e+00 5.200e+00 1.944e+02 1.800e+01 2.800e+00 4.200e+00]
 [8.200e+00 2.140e+01 1.660e+01 9.200e+00 1.230e+02 4.600e+00 1.800e+01]
 [0.000e+00 0.000e+00 3.800e+00 6.000e-01 3.400e+00 1.416e+02 6.000e-01]
 [3.800e+00 1.640e+01 6.600e+00 1.800e+00 1.640e+01 1.200e+00 8.800e+01]]",9.360281991958619,0.7924360469932482,0.7925046536625756,0.7991536436775284,2.6806309700012205,2000
50,50,RNA Hybrid,0.8002808988764045,"[[2.342e+02 1.380e+01 4.600e+00 2.000e-01 1.460e+01 6.000e-01 8.800e+00]
 [3.000e+00 1.914e+02 4.200e+00 2.600e+00 1.840e+01 6.000e-01 2.080e+01]
 [4.000e-01 3.000e+00 1.872e+02 3.000e+00 1.180e+01 1.400e+00 1.240e+01]
 [0.000e+00 4.000e-01 2.200e+00 1.812e+02 8.000e+00 2.400e+00 1.000e+00]
 [8.600e+00 2.420e+01 1.920e+01 1.160e+01 1.288e+02 3.600e+00 2.120e+01]
 [2.000e-01 1.200e+00 5.200e+00 2.600e+00 7.200e+00 1.394e+02 2.000e+00]
 [3.600e+00 1.180e+01 5.600e+00 2.600e+00 1.460e+01 1.200e+00 7.740e+01]]",9.607089424133301,0.7905017356185308,0.7906823935531176,0.8013229876537189,2.7368770599365235,2040
51,51,RNA Hybrid,0.8050578034682081,"[[230.   13.8   4.4   0.   15.6   0.6   8. ]
 [  4.2 193.8   5.4   2.8  21.8   0.8  20.4]
 [  0.6   2.8 180.    2.6  13.    1.2  12.4]
 [  0.    0.4   1.6 178.6   8.6   2.2   1.4]
 [  7.   18.6  18.6  10.  118.8   4.2  18.4]
 [  0.    0.8   4.    0.6   3.4 135.2   1. ]
 [  3.2  10.2   6.8   3.2  14.2   1.   77.8]]",9.810165500640867,0.7960993611190676,0.794582088206943,0.8044281194021143,2.774369096755981,2080
52,52,RNA Hybrid,0.8077380952380953,"[[2.222e+02 1.120e+01 3.400e+00 0.000e+00 1.140e+01 6.000e-01 7.200e+00]
 [5.200e+00 1.890e+02 5.000e+00 1.800e+00 1.920e+01 1.000e+00 2.020e+01]
 [2.000e-01 2.200e+00 1.728e+02 2.800e+00 9.600e+00 1.400e+00 1.080e+01]
 [4.000e-01 2.000e-01 2.000e+00 1.722e+02 8.600e+00 2.200e+00 1.000e+00]
 [8.000e+00 1.980e+01 2.020e+01 1.140e+01 1.230e+02 4.000e+00 1.980e+01]
 [2.000e-01 2.000e-01 3.800e+00 6.000e-01 3.800e+00 1.306e+02 1.000e+00]
 [3.400e+00 9.400e+00 6.800e+00 2.600e+00 1.440e+01 1.400e+00 7.580e+01]]",10.02887578010559,0.7996152347624205,0.7972940468827788,0.8096613596799566,2.805600690841674,2120
53,53,RNA Hybrid,0.8082822085889572,"[[215.4  11.4   3.4   0.    9.2   0.6   6. ]
 [  4.2 177.4   4.2   1.4  12.8   0.4  16.8]
 [  0.6   1.6 168.4   2.8   8.4   0.8  10.6]
 [  0.    0.    1.8 165.6   6.    1.6   0.8]
 [  9.6  23.6  22.   13.4 130.2   5.2  25.2]
 [  0.    0.6   2.8   0.6   3.4 126.8   0.6]
 [  4.   11.4   5.2   2.8  12.6   1.6  70.2]]",10.560330629348757,0.8009856142626808,0.7975587544562288,0.8171379481313231,2.9243222713470467,2160
54,54,RNA Hybrid,0.8056962025316455,"[[2.136e+02 8.200e+00 3.600e+00 2.000e-01 1.220e+01 6.000e-01 7.200e+00]
 [3.200e+00 1.838e+02 6.400e+00 2.600e+00 2.340e+01 1.800e+00 2.380e+01]
 [4.000e-01 1.200e+00 1.640e+02 2.400e+00 9.600e+00 1.400e+00 9.400e+00]
 [2.000e-01 4.000e-01 3.600e+00 1.660e+02 1.160e+01 2.400e+00 1.400e+00]
 [6.200e+00 1.660e+01 1.360e+01 7.000e+00 1.004e+02 4.200e+00 1.580e+01]
 [0.000e+00 0.000e+00 3.400e+00 4.000e-01 2.800e+00 1.222e+02 4.000e-01]
 [3.800e+00 7.800e+00 6.400e+00 2.600e+00 1.600e+01 1.400e+00 6.840e+01]]",10.609281873703004,0.792287629072088,0.790557437711971,0.80873551627756,2.9524468421936034,2200
55,55,RNA Hybrid,0.8111111111111112,"[[2.042e+02 8.800e+00 3.800e+00 0.000e+00 1.160e+01 4.000e-01 6.400e+00]
 [6.200e+00 1.740e+02 4.400e+00 1.400e+00 1.540e+01 6.000e-01 1.860e+01]
 [6.000e-01 3.000e+00 1.584e+02 2.400e+00 9.200e+00 1.000e+00 9.200e+00]
 [2.000e-01 6.000e-01 3.200e+00 1.600e+02 1.140e+01 1.600e+00 1.600e+00]
 [5.800e+00 1.660e+01 1.600e+01 8.400e+00 1.040e+02 3.200e+00 1.520e+01]
 [0.000e+00 2.000e-01 3.800e+00 8.000e-01 3.800e+00 1.222e+02 8.000e-01]
 [3.000e+00 9.000e+00 5.000e+00 2.600e+00 1.460e+01 8.000e-01 7.000e+01]]",11.28792757987976,0.8004819177781751,0.8002723153059381,0.8090437050333996,3.046163272857666,2240
56,56,RNA Hybrid,0.8057432432432432,"[[195.2   8.6   3.    0.   12.    0.4   6.8]
 [  6.8 165.4   3.8   1.   13.    0.6  13. ]
 [  0.6   2.4 154.4   2.6  12.6   1.8  11.2]
 [  0.4   1.4   3.8 157.6  12.6   3.    1.6]
 [  5.2  16.   12.6   6.   95.    3.2  13.6]
 [  0.    0.    3.2   0.6   2.8 115.6   0.2]
 [  4.   12.6   6.8   3.4  15.6   1.2  70.8]]",11.087138938903811,0.7954537496385127,0.7959704738510114,0.8025429721931825,3.0149320602416987,2280
57,57,RNA Hybrid,0.8038461538461539,"[[185.6   6.    2.2   0.    8.6   0.2   5. ]
 [  7.  164.4   5.    3.2  19.6   0.6  17.2]
 [  0.4   2.6 150.8   3.   11.6   1.6  11. ]
 [  0.    0.4   1.8 146.6   6.6   1.6   0.8]
 [  8.6  14.4  12.4   6.8  92.4   3.   15. ]
 [  0.2   0.8   2.8   1.4   4.2 114.2   0.4]
 [  3.6  12.2   4.8   3.6  13.4   0.8  65.6]]",11.276842594146727,0.7916632736719216,0.7929976380062442,0.8041354119359495,3.0555422782897947,2320
58,58,RNA Hybrid,0.8052536231884059,"[[183.2   7.6   2.6   0.   11.    0.2   6.4]
 [  5.8 163.    4.6   3.6  19.6   0.6  18.4]
 [  0.8   4.  143.    3.   10.    1.8  10.8]
 [  0.    0.    1.8 139.    5.4   1.4   0.6]
 [  7.8  13.6  13.4   9.   91.6   3.6  13.8]
 [  0.2   0.2   3.    0.8   3.  109.8   0.4]
 [  2.4   4.8   4.2   2.8  11.    1.   59.4]]",11.858872604370115,0.7947183120475636,0.7911857107326858,0.8088790932451637,3.1460391998291017,2360
59,59,RNA Hybrid,0.8046992481203008,"[[176.8   6.6   2.2   0.    9.    0.2   4.6]
 [  5.2 149.4   4.    2.   15.2   0.8  15.6]
 [  0.4   3.6 140.6   2.8  12.8   1.8  10.2]
 [  0.4   0.6   2.8 139.6  10.4   1.4   0.8]
 [  5.4  12.    8.    4.4  79.6   2.8  11.6]
 [  0.    0.2   3.4   0.2   3.4 106.6   0.2]
 [  4.4  12.8   4.6   4.   15.8   1.2  63.6]]",12.108399820327758,0.7932471996298641,0.794997629913062,0.8014410424053133,3.1930089950561524,2400
60,60,RNA Hybrid,0.8103515625,"[[174.2  11.    2.4   0.   12.4   0.2   6. ]
 [  3.4 144.4   4.2   1.8  14.8   0.6  13.4]
 [  0.4   3.  134.2   2.6  10.8   1.4   9.8]
 [  0.    0.8   2.2 133.8   7.6   1.6   0.6]
 [  4.4  13.2   8.8   5.6  80.4   3.   11.6]
 [  0.4   0.2   3.6   0.8   3.6 102.6   0.8]
 [  2.    6.4   3.8   2.6  11.6   0.8  60.2]]",12.480678701400757,0.7989160966748697,0.7995563683048373,0.8045148888418587,3.241611385345459,2440
61,61,RNA Hybrid,0.8065040650406505,"[[164.8   9.2   2.4   0.    8.6   0.2   5.4]
 [  3.2 137.4   3.8   2.   11.8   0.4  13. ]
 [  0.4   2.  123.6   1.6   7.6   1.2   7. ]
 [  0.2   0.    1.6 126.8   6.    1.2   1. ]
 [  6.   17.2  13.6   8.   88.8   3.   18.2]
 [  0.    0.    3.    0.4   2.8  97.4   0.4]
 [  3.2   6.4   4.2   1.8  11.2   1.2  54.8]]",12.669602966308592,0.7978269164976988,0.7960186645542688,0.8186535000348373,3.289851665496826,2480
62,62,RNA Hybrid,0.8148305084745762,"[[154.4   5.6   2.2   0.    6.8   0.    3.8]
 [  6.6 136.8   4.2   1.2  12.2   0.4  12.6]
 [  0.4   1.4 119.4   1.4   9.    1.4   7.2]
 [  0.4   0.4   2.2 124.    8.4   1.6   0.6]
 [  6.2  15.2  11.6   6.2  83.6   2.2  13.8]
 [  0.2   0.    3.    0.2   2.8  95.2   0.4]
 [  2.4   5.2   3.6   2.4   8.8   0.6  55.8]]",12.894177675247192,0.806756264612563,0.8048612816882283,0.8136699376458646,3.321107244491577,2520
63,63,RNA Hybrid,0.8123893805309734,"[[149.    6.2   2.2   0.    9.2   0.    5. ]
 [  6.8 134.2   5.    1.6  15.2   0.8  16. ]
 [  0.4   2.  115.2   1.6   7.    1.2   6.4]
 [  0.2   0.4   2.4 118.2   7.2   1.4   0.8]
 [  4.8  11.2   8.6   5.8  74.    2.2  10.6]
 [  0.    0.    2.8   0.6   3.   92.2   0.6]
 [  2.    3.4   3.4   2.2   8.8   0.6  51.6]]",13.419200134277347,0.8015885311897295,0.7995339305996529,0.8162802664043587,3.455448055267334,2560
64,64,RNA Hybrid,0.8131944444444444,"[[143.2   5.6   1.6   0.    8.2   0.    3.4]
 [  6.4 126.4   5.4   2.4  12.4   1.   13.2]
 [  0.4   1.2 107.6   1.6   7.6   0.4   6.6]
 [  0.2   0.    1.4 111.6   5.6   1.    0.6]
 [  4.4  12.   10.2   5.6  74.6   2.8  11.2]
 [  0.    0.    2.2   0.4   3.   88.2   0.2]
 [  2.8   5.6   2.8   2.6   8.6   0.8  51. ]]",13.474939441680908,0.8050250134257866,0.8032856165428903,0.8140137164630022,3.4710645198822023,2600
65,65,RNA Hybrid,0.8123786407766991,"[[141.6   9.8   2.    0.2   9.    0.    5. ]
 [  2.  114.    2.8   1.2   9.8   0.2   8.4]
 [  0.4   1.2 103.4   1.8   7.6   0.4   6.8]
 [  0.2   0.2   2.2 105.2   4.8   1.6   0.6]
 [  3.4  13.    8.4   6.6  72.2   2.2  10.6]
 [  0.2   0.    2.8   0.2   3.2  83.4   0.6]
 [  2.4   7.6   2.8   2.6   8.6   1.2  49.6]]",13.968567323684692,0.8038269884270255,0.8043009948665645,0.8095230735807679,3.5273112297058105,2640
66,66,RNA Hybrid,0.8176020408163266,"[[132.4   7.2   0.8   0.    7.6   0.    4.2]
 [  2.4 113.6   2.8   1.2  10.8   0.6   9.4]
 [  0.4   2.  101.4   1.6   7.8   0.4   7. ]
 [  0.4   0.2   2.   99.4   5.2   1.2   0.6]
 [  4.2  12.    7.4   7.   68.8   2.4  11. ]
 [  0.    0.    2.4   0.2   2.6  80.6   0.2]
 [  1.2   5.2   2.2   2.    6.6   0.6  44.8]]",13.931069660186768,0.8084676857006758,0.8067480702251387,0.8157630006342563,3.57730565071106,2680
67,67,RNA Hybrid,0.8120967741935484,"[[124.    7.4   0.8   0.2   7.8   0.    4. ]
 [  2.2 102.4   2.6   1.    7.8   0.    6. ]
 [  0.2   1.8  96.2   1.2   7.2   0.8   6.4]
 [  0.4   0.2   1.6  95.4   4.6   1.    0.4]
 [  2.8  11.8   6.4   6.8  62.8   2.    8.4]
 [  0.    0.    2.    0.6   2.8  76.2   0.4]
 [  2.8  10.4   3.4   2.   10.6   1.   47.2]]",14.421596717834472,0.8032578860820937,0.8058157489664131,0.8094810909071031,3.6147793769836425,2720
68,68,RNA Hybrid,0.8122159090909091,"[[117.8   6.4   1.    0.    8.2   0.    4.2]
 [  3.4 104.6   4.2   1.6  12.    0.4  10.4]
 [  0.4   1.   89.6   1.    5.4   0.    5.4]
 [  0.4   0.6   2.   91.8   5.    1.2   0.6]
 [  2.4  10.    7.6   6.   60.    2.   10.4]
 [  0.2   0.    2.    0.4   2.4  69.8   0.6]
 [  1.2   3.8   0.6   1.8   5.2   0.8  38.2]]",14.699650192260744,0.8018731174047712,0.7994483466534692,0.8195386356169745,3.6647728443145753,2760
69,69,RNA Hybrid,0.8156626506024096,"[[110.    4.2   0.8   0.    6.    0.    2.6]
 [  4.2  96.8   3.4   1.2  12.4   0.4   8. ]
 [  0.    1.   83.4   1.    4.    0.2   5.4]
 [  0.2   0.4   2.2  88.4   6.    0.8   0.4]
 [  2.4   8.4   5.    3.6  55.6   1.6   8. ]
 [  0.    0.    2.4   0.4   1.8  67.2   0.6]
 [  2.6   7.6   3.    1.8   7.4   1.   40.2]]",14.84648518562317,0.80704282426088,0.8075009838714944,0.8148160930809201,3.705399799346924,2800
70,70,RNA Hybrid,0.8169871794871796,"[[105.4   5.2   0.8   0.    5.6   0.    2.4]
 [  2.6  86.4   1.    1.    7.6   0.4   6.6]
 [  0.    0.8  80.    1.4   6.    0.4   5.4]
 [  0.2   0.2   1.4  82.    4.8   0.8   0.6]
 [  3.    9.    5.6   3.6  52.4   1.2   6.4]
 [  0.    0.    1.2   0.2   2.   63.4   0.2]
 [  2.    9.6   2.8   1.8   9.    1.4  40.2]]",15.146404886245728,0.8080993556317033,0.8100838615902328,0.8128847531365702,3.752266931533813,2840
71,71,RNA Hybrid,0.8119863013698628,"[[98.4  3.   1.   0.   4.8  0.   1.8]
 [ 4.  85.4  2.4  1.4  9.6  0.2  7. ]
 [ 0.2  0.6 74.4  1.4  6.6  0.2  5.8]
 [ 0.   0.6  1.4 75.6  4.2  1.2  0.4]
 [ 2.6  8.2  4.   4.  48.4  1.4  7.8]
 [ 0.   0.   1.6  0.2  2.  58.4  0. ]
 [ 2.4  5.8  2.   2.2  7.4  0.4 33.6]]",15.386988019943235,0.8019203588759682,0.8030125529782371,0.8094520326597273,3.849104881286621,2880
72,72,RNA Hybrid,0.8154411764705882,"[[93.4  4.   0.4  0.   5.8  0.   2. ]
 [ 2.8 79.8  3.2  1.   8.4  0.4  7. ]
 [ 0.2  0.6 68.4  1.2  4.8  0.2  5.2]
 [ 0.2  0.2  1.2 69.4  3.4  1.   0.2]
 [ 2.4  8.8  4.8  4.8 47.8  1.2  7.8]
 [ 0.   0.   1.8  0.2  2.2 54.6  0.4]
 [ 1.4  3.8  1.4  1.   4.6  0.4 30.2]]",16.118079566955565,0.8061436109606559,0.8053650476042916,0.8163600592857702,3.861588954925537,2920
73,73,RNA Hybrid,0.8186507936507936,"[[87.4  3.8  0.6  0.2  5.   0.   2. ]
 [ 1.8 74.4  2.6  0.8  7.4  0.   5.6]
 [ 0.2  0.4 60.8  1.   3.6  0.   4.2]
 [ 0.   0.   1.4 64.4  3.   0.8  0.2]
 [ 1.6  8.   4.8  4.  44.4  1.2  5.6]
 [ 0.   0.   1.6  0.2  1.4 49.8  0.4]
 [ 2.   4.6  2.4  2.   6.4  0.6 31.4]]",16.3211332321167,0.8099532311738592,0.8115652571290376,0.8142129479638721,3.945962190628052,2960
74,74,RNA Hybrid,0.8185344827586206,"[[81.2  3.8  0.4  0.   3.2  0.   1.6]
 [ 1.8 67.6  2.4  1.   6.2  0.2  5.6]
 [ 0.4  0.6 57.8  1.   4.8  0.2  4.2]
 [ 0.   0.   1.4 59.   2.8  1.   0.2]
 [ 2.2  7.8  4.   4.8 42.6  1.   6.8]
 [ 0.   0.   1.   0.   1.4 45.4  0.2]
 [ 1.6  3.6  1.4  0.8  4.4  0.4 26.2]]",16.66480712890625,0.8092418629454631,0.8083248637341442,0.8185273807057392,3.992809724807739,3000
75,75,RNA Hybrid,0.8122641509433961,"[[73.4  3.6  0.4  0.   3.2  0.   1.4]
 [ 2.  63.4  1.6  0.8  8.6  0.2  5.6]
 [ 0.4  0.6 52.6  0.6  4.2  0.6  3.4]
 [ 0.   0.   1.4 55.2  2.4  1.   0.2]
 [ 2.8  6.4  4.2  3.4 34.6  0.6  5.2]
 [ 0.   0.   1.2  0.2  1.8 41.   0.2]
 [ 1.   4.   0.8  1.   4.4  0.2 24.2]]",16.74603900909424,0.8034681170401319,0.8032357335619196,0.810088798765725,4.014701509475708,3040
76,76,RNA Hybrid,0.8161458333333333,"[[68.2  3.8  0.4  0.   2.6  0.   1.4]
 [ 2.2 58.2  2.2  0.8  7.   0.2  4.8]
 [ 0.   0.  49.   0.8  3.6  0.4  2.6]
 [ 0.2  0.   1.  49.   2.8  0.8  0.2]
 [ 1.6  5.4  3.6  3.  31.   0.8  5.2]
 [ 0.   0.   1.   0.   1.6 35.8  0. ]
 [ 1.   3.   0.8  1.   3.8  1.  22.2]]",17.080339479446412,0.8048725324035082,0.803144799219537,0.8186384837478855,4.080300235748291,3080
77,77,RNA Hybrid,0.8174418604651162,"[[61.2  3.8  0.4  0.   1.8  0.   0.4]
 [ 1.4 50.4  1.4  0.4  5.6  0.2  3.4]
 [ 0.2  0.4 42.2  0.4  3.2  0.2  3.2]
 [ 0.   0.2  1.  44.8  2.4  1.4  0.2]
 [ 1.6  5.6  3.6  3.  29.4  0.   4.6]
 [ 0.   0.   1.2  0.   1.6 32.4  0. ]
 [ 1.6  3.2  1.2  0.6  3.2  0.2 20.8]]",17.56460795402527,0.8077555370946905,0.8088201493125002,0.8131102751424532,4.133405542373657,3120
78,78,RNA Hybrid,0.8157894736842106,"[[53.   2.8  0.2  0.   1.4  0.   0.4]
 [ 1.4 42.2  1.   0.4  4.   0.   2.6]
 [ 0.2  0.2 37.6  0.2  3.6  0.2  2.6]
 [ 0.   0.   0.8 39.8  1.4  0.8  0. ]
 [ 1.2  6.6  3.6  2.8 27.4  0.2  4.4]
 [ 0.   0.   0.6  0.2  1.4 29.4  0. ]
 [ 1.2  4.4  1.4  0.2  3.2  0.4 18.6]]",17.523973894119262,0.8082505081882132,0.8107805711369206,0.8147798345007541,4.161531114578247,3160
79,79,RNA Hybrid,0.8234848484848485,"[[45.8  1.8  0.4  0.   1.2  0.   0.4]
 [ 1.4 38.8  1.   0.2  4.4  0.2  3.2]
 [ 0.   0.  32.8  0.2  2.4  0.   1.8]
 [ 0.2  0.2  0.8 36.2  2.   0.6  0.2]
 [ 0.8  5.6  3.6  2.2 25.   0.4  4.2]
 [ 0.   0.   0.6  0.   0.8 24.4  0. ]
 [ 0.8  1.8  0.6  0.   2.4  0.2 14.4]]",18.183207416534426,0.8123842109898151,0.8107930897465148,0.8241118928994322,4.270876932144165,3200
80,80,RNA Hybrid,0.8169642857142858,"[[39.   0.8  0.   0.   1.4  0.   0.4]
 [ 1.  32.8  1.   0.2  3.2  0.   2. ]
 [ 0.2  0.8 26.2  0.2  2.6  0.   2. ]
 [ 0.   0.   0.6 30.8  1.6  0.4  0. ]
 [ 0.4  3.4  3.   1.2 19.4  0.   2.8]
 [ 0.   0.   0.6  0.4  1.  21.2  0. ]
 [ 1.2  3.4  0.4  0.8  3.2  0.8 13.6]]",18.589364957809448,0.8041840431844655,0.8084196197996288,0.8076608392842634,4.336484575271607,3240
