,Model,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
10,MLP BoW,0.7216931216931217,"[[493.8  77.8  15.8  11.2  75.    1.8  52.8]
 [ 32.4 360.4  10.    4.   35.2   2.4  39. ]
 [  1.2   7.  374.6   8.6  25.2   6.8  22. ]
 [  0.6   3.2   7.2 341.   19.4   3.8   4.6]
 [ 15.   49.   49.   58.8 229.   24.4  77.8]
 [  0.    2.2   5.8   9.6  10.  272.6   2.2]
 [  5.   11.   14.2   5.   33.2   2.4 111. ]]",3.8603203773498533,0.7102825652469589,0.7051736533207912,0.7347890037471329,1.4965402603149414,440
11,MLP BoW,0.7329088471849866,"[[4.922e+02 7.580e+01 1.340e+01 9.000e+00 7.060e+01 1.000e+00 4.700e+01]
 [2.660e+01 3.542e+02 7.200e+00 3.200e+00 3.300e+01 1.000e+00 3.640e+01]
 [8.000e-01 7.600e+00 3.784e+02 1.000e+01 2.980e+01 6.000e+00 2.160e+01]
 [6.000e-01 3.400e+00 6.200e+00 3.458e+02 2.020e+01 4.600e+00 5.800e+00]
 [1.400e+01 4.660e+01 4.160e+01 4.960e+01 2.186e+02 1.820e+01 7.040e+01]
 [2.000e-01 1.800e+00 6.800e+00 1.060e+01 1.200e+01 2.754e+02 3.000e+00]
 [5.800e+00 1.560e+01 1.520e+01 4.600e+00 3.740e+01 2.800e+00 1.224e+02]]",4.037407350540161,0.7214421331517707,0.718509281584064,0.737619171011778,1.5527657985687255,480
12,MLP BoW,0.7344429347826088,"[[4.864e+02 7.200e+01 1.440e+01 9.000e+00 6.740e+01 1.000e+00 4.480e+01]
 [2.680e+01 3.532e+02 8.200e+00 2.400e+00 3.860e+01 8.000e-01 3.520e+01]
 [8.000e-01 4.600e+00 3.608e+02 6.600e+00 1.920e+01 5.400e+00 1.880e+01]
 [4.000e-01 2.800e+00 5.800e+00 3.470e+02 2.400e+01 5.000e+00 6.200e+00]
 [1.520e+01 5.040e+01 5.620e+01 5.000e+01 2.294e+02 2.240e+01 7.680e+01]
 [0.000e+00 1.400e+00 5.400e+00 7.600e+00 8.800e+00 2.668e+02 1.400e+00]
 [4.600e+00 1.220e+01 1.340e+01 4.600e+00 2.860e+01 2.600e+00 1.186e+02]]",4.267265319824219,0.7249963904122991,0.7193687155665945,0.7497055030999953,1.5965046405792236,520
13,MLP BoW,0.7422176308539945,"[[482.2  67.8  12.    6.2  60.2   1.   41.2]
 [ 21.6 351.2   7.6   2.8  36.6   1.   36.8]
 [  0.8   6.  362.6   6.6  21.    4.4  20.8]
 [  0.6   2.8   7.2 350.2  28.    5.8   6.4]
 [ 16.4  45.6  50.4  42.6 221.6  19.8  67.4]
 [  0.    2.    5.2   6.6   8.  264.6   1.8]
 [  5.8  13.8  13.4   5.8  35.4   3.4 123. ]]",4.4486894607543945,0.7312808684703233,0.7274303854524524,0.7486141668220443,1.683992052078247,560
14,MLP BoW,0.7466480446927374,"[[4.710e+02 6.340e+01 1.200e+01 6.600e+00 6.220e+01 1.000e+00 3.800e+01]
 [2.580e+01 3.508e+02 8.600e+00 3.000e+00 3.980e+01 1.000e+00 3.500e+01]
 [1.000e+00 5.000e+00 3.638e+02 6.600e+00 2.040e+01 4.600e+00 2.100e+01]
 [4.000e-01 2.800e+00 6.800e+00 3.448e+02 1.960e+01 4.600e+00 5.600e+00]
 [1.560e+01 4.280e+01 4.080e+01 4.280e+01 2.174e+02 1.580e+01 6.560e+01]
 [2.000e-01 2.400e+00 5.800e+00 5.200e+00 1.020e+01 2.644e+02 2.000e+00]
 [5.400e+00 1.540e+01 1.500e+01 6.200e+00 3.580e+01 3.800e+00 1.262e+02]]",4.781298542022705,0.736304190657233,0.7330166997568994,0.7518957849041369,1.715240716934204,600
15,MLP BoW,0.7565155807365439,"[[4.702e+02 6.100e+01 1.180e+01 6.400e+00 5.720e+01 1.200e+00 3.620e+01]
 [2.180e+01 3.452e+02 7.800e+00 2.200e+00 3.600e+01 1.200e+00 3.560e+01]
 [1.000e+00 4.600e+00 3.612e+02 6.000e+00 1.980e+01 3.200e+00 2.080e+01]
 [4.000e-01 3.200e+00 6.400e+00 3.476e+02 1.940e+01 4.800e+00 3.400e+00]
 [1.440e+01 4.280e+01 4.000e+01 3.760e+01 2.214e+02 1.540e+01 6.040e+01]
 [0.000e+00 2.400e+00 6.000e+00 4.600e+00 9.800e+00 2.606e+02 2.600e+00]
 [5.800e+00 1.680e+01 1.380e+01 5.000e+00 3.540e+01 3.400e+00 1.302e+02]]",4.803885746002197,0.7467353271097459,0.7433805259917313,0.760787488269665,1.7777159214019775,640
16,MLP BoW,0.7573994252873563,"[[4.578e+02 5.340e+01 1.040e+01 5.000e+00 5.100e+01 1.000e+00 3.420e+01]
 [2.580e+01 3.476e+02 7.800e+00 2.800e+00 3.900e+01 8.000e-01 3.760e+01]
 [8.000e-01 4.400e+00 3.510e+02 4.400e+00 1.960e+01 3.200e+00 1.960e+01]
 [4.000e-01 3.200e+00 7.000e+00 3.432e+02 1.840e+01 4.400e+00 3.800e+00]
 [1.640e+01 4.400e+01 4.660e+01 3.860e+01 2.256e+02 1.720e+01 6.220e+01]
 [0.000e+00 1.600e+00 4.600e+00 3.400e+00 7.200e+00 2.572e+02 1.200e+00]
 [4.800e+00 1.560e+01 1.280e+01 6.400e+00 3.180e+01 3.000e+00 1.262e+02]]",5.034878873825074,0.748923365572695,0.7439218008016522,0.7639117090257098,1.8152079105377197,680
17,MLP BoW,0.7598396501457726,"[[4.538e+02 5.480e+01 9.200e+00 5.200e+00 4.960e+01 8.000e-01 3.240e+01]
 [1.980e+01 3.346e+02 7.600e+00 2.800e+00 3.380e+01 1.000e+00 3.280e+01]
 [1.000e+00 5.800e+00 3.536e+02 5.200e+00 2.180e+01 4.000e+00 2.100e+01]
 [4.000e-01 2.800e+00 5.600e+00 3.394e+02 1.800e+01 3.400e+00 3.200e+00]
 [1.740e+01 4.200e+01 4.180e+01 3.620e+01 2.214e+02 1.740e+01 6.100e+01]
 [2.000e-01 1.600e+00 5.400e+00 3.600e+00 8.800e+00 2.528e+02 1.400e+00]
 [5.000e+00 2.040e+01 1.300e+01 5.200e+00 3.300e+01 3.600e+00 1.294e+02]]",5.196296119689942,0.7511683672132099,0.7468122137519392,0.7645400694876983,1.8558326244354248,720
18,MLP BoW,0.7650147928994084,"[[4.518e+02 5.040e+01 9.000e+00 5.400e+00 5.100e+01 8.000e-01 3.380e+01]
 [1.660e+01 3.370e+02 7.600e+00 3.200e+00 3.600e+01 6.000e-01 3.220e+01]
 [8.000e-01 4.800e+00 3.462e+02 5.400e+00 1.920e+01 3.200e+00 2.160e+01]
 [2.000e-01 3.000e+00 5.600e+00 3.376e+02 1.580e+01 3.000e+00 3.400e+00]
 [1.600e+01 4.160e+01 4.280e+01 3.400e+01 2.208e+02 1.620e+01 6.120e+01]
 [2.000e-01 1.800e+00 5.600e+00 2.800e+00 9.400e+00 2.522e+02 2.200e+00]
 [3.600e+00 1.740e+01 1.080e+01 5.000e+00 2.920e+01 3.000e+00 1.230e+02]]",5.372088670730591,0.7547828573969226,0.7511669083806309,0.7691852751054494,1.9089459896087646,760
19,MLP BoW,0.7617117117117116,"[[4.456e+02 5.100e+01 9.600e+00 5.400e+00 4.960e+01 8.000e-01 3.260e+01]
 [1.680e+01 3.300e+02 7.800e+00 3.400e+00 4.020e+01 8.000e-01 3.420e+01]
 [8.000e-01 5.600e+00 3.390e+02 5.400e+00 2.100e+01 2.600e+00 2.140e+01]
 [2.000e-01 1.400e+00 5.200e+00 3.290e+02 1.360e+01 3.400e+00 4.000e+00]
 [1.440e+01 3.980e+01 3.980e+01 3.480e+01 2.088e+02 1.480e+01 5.160e+01]
 [0.000e+00 1.600e+00 6.400e+00 3.000e+00 9.400e+00 2.488e+02 2.200e+00]
 [4.000e+00 1.860e+01 1.280e+01 6.800e+00 3.420e+01 3.800e+00 1.280e+02]]",5.544499158859253,0.7525114361836035,0.7488935879581698,0.7638145639580602,1.9714140892028809,800
