,Model,accuracy,confusion,f1,precision,recall,train_size
18,MLP TFIDF,0.8497168030207678,"[[313.2   9.4  21.2   8.4   5.4]
 [  8.6 304.6   6.    7.    5. ]
 [ 26.8   6.4 157.8  30.    5.6]
 [ 12.8  14.4  48.8 348.    3.4]
 [  8.4   5.8   2.4   3.  226.6]]",0.8430448465264316,0.841947397535743,0.8464153138720544,760
19,MLP TFIDF,0.8503550677856682,"[[308.4  11.   23.6   9.2   5.4]
 [  7.2 296.4   6.2   6.6   5.8]
 [ 23.    6.2 148.8  23.8   6.2]
 [ 12.4  13.8  49.4 343.8   3.8]
 [  8.6   5.2   1.8   2.6 219.8]]",0.8424984600730665,0.8398845962193183,0.848065978994077,800
20,MLP TFIDF,0.8584493041749504,"[[303.   10.   21.6   7.8   4.6]
 [  6.  290.2   5.2   6.2   4.8]
 [ 21.2   6.  153.   27.    5. ]
 [ 11.4  12.4  41.2 331.6   2.8]
 [  9.2   5.4   2.8   3.  217.6]]",0.8515982752033195,0.8506567155327854,0.8539333233592293,840
21,MLP TFIDF,0.8575901974132062,"[[292.2   8.   21.    8.    5. ]
 [  7.8 289.6   4.8   6.8   5.6]
 [ 23.    6.2 152.4  30.8   5. ]
 [ 10.    8.6  37.6 316.2   2.6]
 [  8.6   4.6   2.    3.2 209.4]]",0.8513035188177998,0.8510167419872401,0.8523540151025832,880
22,MLP TFIDF,0.8564030790762771,"[[286.8   8.6  23.    8.4   6.8]
 [  7.6 280.8   4.    6.4   5.8]
 [ 20.6   4.2 143.8  24.2   3.8]
 [ 11.2  11.   40.  311.8   3.6]
 [  6.8   4.4   1.8   3.  200.6]]",0.8498162231800425,0.8476258896422392,0.8544571736593675,920
23,MLP TFIDF,0.8584593232541398,"[[280.    8.8  19.8   9.    5.4]
 [  6.6 272.8   4.2   7.    6.4]
 [ 22.    5.  144.4  27.4   5. ]
 [  9.6   8.8  36.2 299.6   2.8]
 [  5.2   4.2   1.2   2.  195.6]]",0.8526436526157173,0.8516065326041365,0.8555466815926979,960
24,MLP TFIDF,0.8610822831727205,"[[273.4   7.6  20.8   7.4   5. ]
 [  6.6 267.6   3.8   6.6   5.6]
 [ 17.8   3.8 136.6  23.    3.8]
 [ 10.4   8.4  38.  294.    2.4]
 [  7.2   4.6   2.    2.6 190. ]]",0.8540939692411976,0.8525510712801114,0.8575419028763109,1000
25,MLP TFIDF,0.8557677616501145,"[[261.4   6.2  18.2   6.6   5. ]
 [  7.  258.    3.4   7.    5.2]
 [ 23.4   4.6 137.2  28.8   4.8]
 [  7.6   9.8  35.  281.8   2.4]
 [  6.2   4.    1.6   2.  181.8]]",0.8502041565919006,0.8500171148221464,0.85213956977784,1040
26,MLP TFIDF,0.8557919621749409,"[[254.    7.   18.4   7.2   5.4]
 [  7.4 249.8   3.    5.8   4.8]
 [ 21.    3.4 131.6  25.    3.2]
 [  8.8   9.8  36.2 271.8   2.2]
 [  6.6   4.2   1.2   2.4 178.8]]",0.8503386737924444,0.8496333170260064,0.8536872730347141,1080
27,MLP TFIDF,0.8574450772986169,"[[248.2   6.8  18.6   6.2   4.2]
 [  6.4 242.6   3.6   5.2   5. ]
 [ 18.6   4.  125.2  24.6   3.4]
 [  9.6   7.4  37.  263.6   1.8]
 [  5.8   3.8   1.    2.2 174.2]]",0.85128834731633,0.8504649550991136,0.8552112182605317,1120
28,MLP TFIDF,0.8565180824222036,"[[241.4   6.8  17.8   5.8   3.6]
 [  6.  234.4   4.    5.2   5.4]
 [ 19.6   4.6 121.   23.2   3.6]
 [  8.8   7.2  33.4 253.2   1.8]
 [  6.    3.8   1.4   2.6 168.4]]",0.8499117590711135,0.8497212389520425,0.8525661321564929,1160
29,MLP TFIDF,0.85674499564839,"[[233.6   6.6  16.4   5.8   4. ]
 [  6.  226.8   3.6   5.4   5.2]
 [ 19.6   3.8 118.   25.8   3.6]
 [  8.4   7.   30.4 243.    1. ]
 [  5.    3.8   1.2   2.  163. ]]",0.8507270236605669,0.8509649021231261,0.853390081229365,1200
30,MLP TFIDF,0.8631199278629396,"[[229.6   6.6  18.2   6.8   4.4]
 [  5.6 221.2   3.    3.6   5. ]
 [ 13.6   3.  108.8  19.6   2.8]
 [  9.2   5.2  31.4 239.4   0.8]
 [  4.8   3.8   1.6   2.8 158.2]]",0.8552723921124834,0.8540886814497671,0.8588689436791404,1240
31,MLP TFIDF,0.8617399438727784,"[[220.6   7.   16.4   6.8   3.6]
 [  4.8 212.8   3.4   4.2   5.2]
 [ 14.6   2.4 105.2  19.    3. ]
 [  8.6   6.4  30.4 230.4   1. ]
 [  3.8   3.4   1.2   2.6 152.2]]",0.8543971688970172,0.8530040271565735,0.8581820478613856,1280
32,MLP TFIDF,0.8602526724975705,"[[208.2   5.8  14.    6.4   3.2]
 [  5.2 207.4   2.8   3.    5. ]
 [ 15.8   2.4 104.6  22.8   3. ]
 [  8.6   5.6  28.4 218.8   1.2]
 [  4.2   3.4   1.    2.  146.2]]",0.8536050196810698,0.853212364435036,0.8562044815862082,1320
33,MLP TFIDF,0.8634984833164813,"[[200.8   6.2  13.8   7.4   3.4]
 [  4.4 198.    3.    3.    4.4]
 [ 14.4   1.8 101.8  19.    2.2]
 [  7.    6.   27.6 212.2   1.2]
 [  4.6   3.    0.6   2.  141.2]]",0.8574632314079876,0.8566346537857477,0.8599197624369734,1360
34,MLP TFIDF,0.8640674394099053,"[[192.    5.6  14.2   6.4   3.4]
 [  4.8 190.    3.    3.2   4. ]
 [ 11.8   1.8  96.6  16.2   2.2]
 [  7.4   6.8  27.6 206.2   1.2]
 [  4.2   2.4   0.6   2.2 135.2]]",0.8579380738861853,0.8565989867238823,0.8627449059875845,1400
35,MLP TFIDF,0.8657865786578658,"[[184.    5.4  14.8   6.4   4. ]
 [  3.8 183.2   2.2   2.8   3.6]
 [ 11.8   2.   92.   14.6   2. ]
 [  6.8   6.8  24.8 198.    0.8]
 [  4.2   2.2   1.    2.  129.8]]",0.8589538406686545,0.8573040472841272,0.8628079243309624,1440
36,MLP TFIDF,0.863981588032221,"[[177.    6.4  15.    6.6   4.6]
 [  3.  174.4   2.    2.8   3.4]
 [ 10.8   2.6  87.8  16.6   1.8]
 [  5.6   5.   23.4 187.6   0.4]
 [  4.    2.2   0.8   1.2 124. ]]",0.8571523224189079,0.8561878061377526,0.8604724699789402,1480
37,MLP TFIDF,0.8673100120627261,"[[168.    4.4  13.2   5.8   3.2]
 [  4.  169.    2.    2.8   3.6]
 [ 10.6   2.   86.   18.2   2.2]
 [  5.4   3.   20.8 177.2   0.2]
 [  4.    2.6   1.    1.  118.8]]",0.8606503018655889,0.8603895956069418,0.8627497569172997,1520
38,MLP TFIDF,0.8671736375158428,"[[157.    4.   12.4   5.4   3. ]
 [  4.  161.8   2.2   2.4   3.8]
 [ 10.6   1.8  80.2  14.6   1.6]
 [  5.6   2.8  22.4 171.8   0.4]
 [  3.4   2.8   1.    0.6 113.4]]",0.8597417550617097,0.8591590275946152,0.8629447231503302,1560
39,MLP TFIDF,0.8678237650200267,"[[149.6   4.4  11.2   5.4   2.6]
 [  3.6 153.2   2.    2.    2.6]
 [  9.4   1.6  76.   12.6   1.8]
 [  4.8   4.4  22.8 164.2   0.8]
 [  3.4   2.    1.    0.6 107. ]]",0.8609403944627596,0.8591265702092526,0.8661910800366917,1600
40,MLP TFIDF,0.8662905500705218,"[[141.8   3.6  11.6   4.6   2.2]
 [  4.2 145.4   2.2   2.6   2.8]
 [  8.8   2.2  72.8  14.2   2. ]
 [  4.4   3.   20.4 153.6   0.2]
 [  3.2   1.4   0.6   0.6 100.6]]",0.8597728040191829,0.8590536132333779,0.8641133258085348,1640
41,MLP TFIDF,0.8669656203288489,"[[136.    3.4  11.    4.    2.6]
 [  3.4 135.8   2.2   2.4   2.8]
 [  8.4   1.6  68.8  13.6   1.8]
 [  4.2   3.   18.6 146.4   0.8]
 [  2.8   1.2   0.6   0.6  93. ]]",0.8602311447276609,0.8583512987542365,0.8644803435310798,1680
42,MLP TFIDF,0.8639109697933229,"[[126.4   3.6  10.8   4.2   3. ]
 [  2.4 126.8   2.    2.2   2.4]
 [  8.    2.   65.   14.6   1.8]
 [  3.6   2.4  17.2 137.8   0.6]
 [  2.6   1.4   0.4   0.4  87.4]]",0.857631223974303,0.856584345727682,0.8601387957391463,1720
43,MLP TFIDF,0.866893039049236,"[[116.2   3.6   9.4   3.8   2.4]
 [  2.6 119.    1.6   2.2   2.4]
 [  7.4   1.4  61.   10.8   1.8]
 [  3.6   3.   18.2 131.6   0.2]
 [  2.2   1.    0.4   0.4  82.8]]",0.8608798524265173,0.8587150194149272,0.8649234660193356,1760
44,MLP TFIDF,0.8721311475409836,"[[112.    2.2   8.8   4.    2.2]
 [  3.2 113.    2.    2.8   2.4]
 [  5.8   2.   57.   10.6   1.2]
 [  2.4   2.4  14.4 121.4   0.2]
 [  2.    1.    0.4   0.2  75.4]]",0.8657122092283875,0.8648408943870602,0.8681920239652408,1800
45,MLP TFIDF,0.8703339882121807,"[[102.    2.8   8.4   3.8   2. ]
 [  2.6 105.8   1.2   2.    1.6]
 [  6.6   1.   50.2  10.    1.6]
 [  2.    2.   14.6 114.    0.4]
 [  1.8   1.2   0.2   0.2  71. ]]",0.8620158289222151,0.860545071800782,0.8660578700764127,1840
46,MLP TFIDF,0.8767590618336888,"[[ 93.4   1.8   8.    3.4   2. ]
 [  2.6 100.2   1.    2.    1.6]
 [  4.8   0.8  46.8   9.2   1.4]
 [  2.2   2.   12.  104.2   0.4]
 [  1.6   1.    0.    0.   66.6]]",0.8691817116124371,0.8670382309623024,0.8743444451473591,1880
47,MLP TFIDF,0.8741258741258742,"[[83.8  1.6  6.4  3.   1.6]
 [ 2.2 91.   0.8  1.4  1.8]
 [ 4.6  0.4 41.   8.   1.2]
 [ 2.6  1.4 13.6 96.   0. ]
 [ 1.8  1.   0.4  0.2 63.2]]",0.8649275025031834,0.8626069812903608,0.8700319322327215,1920
48,MLP TFIDF,0.8709511568123393,"[[76.6  1.6  5.4  3.2  1.8]
 [ 2.2 82.   0.8  1.4  1.2]
 [ 4.2  0.6 37.8  7.8  1.4]
 [ 2.8  1.2 12.2 86.6  0. ]
 [ 1.2  1.   0.2  0.  55.8]]",0.8624910572227934,0.8601044906952742,0.8675223967237569,1960
49,MLP TFIDF,0.8750716332378223,"[[69.8  1.6  5.4  3.6  1.4]
 [ 2.  73.2  0.4  1.   1. ]
 [ 3.4  0.4 34.4  6.6  1. ]
 [ 2.2  1.  10.2 78.   0. ]
 [ 1.   1.   0.2  0.2 50. ]]",0.868172654480051,0.8668727852095074,0.8718612516134179,2000
50,MLP TFIDF,0.8802588996763754,"[[62.   1.2  4.8  3.2  0.6]
 [ 1.4 64.2  0.4  0.8  0.6]
 [ 2.8  0.6 30.6  4.8  1.2]
 [ 2.2  1.8  9.4 70.6  0. ]
 [ 0.2  1.   0.   0.  44.6]]",0.8739038092036248,0.8707493887147091,0.8818368945994747,2040
51,MLP TFIDF,0.8840148698884758,"[[55.2  1.   3.6  3.2  0.6]
 [ 1.6 58.4  0.4  0.8  0.2]
 [ 2.4  0.2 26.2  4.4  1. ]
 [ 1.2  1.2  8.4 60.6  0. ]
 [ 0.2  0.8  0.   0.  37.4]]",0.8767696261258904,0.8745978181965398,0.8835327944448116,2080
52,MLP TFIDF,0.8829694323144105,"[[47.2  0.6  3.4  2.8  0.6]
 [ 1.  49.2  0.2  0.6  0.2]
 [ 2.2  0.2 23.2  4.2  0.6]
 [ 1.2  1.2  6.6 49.2  0. ]
 [ 0.2  1.   0.   0.  33.4]]",0.8760392217860822,0.8755903918335163,0.8818719907768354,2120
