,Model,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
10,LSTM BoW,0.8354497354497354,"[[5.112e+02 4.120e+01 2.400e+00 1.200e+00 2.880e+01 0.000e+00 2.340e+01]
 [8.200e+00 3.948e+02 9.200e+00 2.600e+00 3.360e+01 6.000e-01 1.640e+01]
 [1.000e+00 2.400e+00 4.044e+02 2.800e+00 1.860e+01 3.200e+00 1.560e+01]
 [6.000e-01 6.400e+00 7.200e+00 4.080e+02 2.040e+01 2.800e+00 4.800e+00]
 [1.460e+01 3.800e+01 3.960e+01 1.940e+01 2.980e+02 3.000e+00 4.340e+01]
 [0.000e+00 0.000e+00 6.200e+00 2.800e+00 4.800e+00 3.046e+02 4.000e-01]
 [1.240e+01 2.780e+01 7.600e+00 1.400e+00 2.280e+01 0.000e+00 2.054e+02]]",2.8293212890625,0.8320456140597761,0.8310086316363566,0.8367876319578921,0.6592185974121094,440
11,LSTM BoW,0.8445710455764075,"[[5.032e+02 3.840e+01 3.400e+00 1.000e+00 2.620e+01 0.000e+00 2.140e+01]
 [9.000e+00 3.954e+02 7.000e+00 3.600e+00 3.300e+01 1.000e+00 1.800e+01]
 [1.200e+00 2.600e+00 3.994e+02 4.200e+00 1.720e+01 2.800e+00 1.440e+01]
 [1.200e+00 5.000e+00 8.600e+00 4.084e+02 1.840e+01 1.800e+00 2.800e+00]
 [1.400e+01 3.600e+01 3.800e+01 1.280e+01 3.040e+02 4.000e+00 3.920e+01]
 [0.000e+00 0.000e+00 6.400e+00 1.800e+00 4.200e+00 2.992e+02 2.000e-01]
 [1.160e+01 2.760e+01 6.000e+00 1.000e+00 1.860e+01 2.000e-01 2.106e+02]]",3.0244534969329835,0.8420272311593207,0.8409261299850763,0.8460231497046962,0.6404688835144043,480
12,LSTM BoW,0.8521739130434783,"[[499.8  34.6   2.    1.   24.    0.   19.4]
 [  8.2 401.    6.2   1.8  31.2   1.   19. ]
 [  1.2   2.6 395.6   5.   20.8   3.4  15.2]
 [  0.6   1.4   6.4 403.6  13.6   1.8   1.8]
 [ 14.8  26.6  40.8  12.4 300.2   3.8  31.8]
 [  0.    0.    4.2   2.2   3.4 294.    0. ]
 [  9.6  30.4   9.    1.2  22.8   0.  214.6]]",3.4172271251678468,0.8494904936053056,0.8486207041157933,0.8532230603478419,0.6279633045196533,520
13,LSTM BoW,0.8681818181818182,"[[4.934e+02 2.040e+01 2.000e+00 1.000e+00 2.240e+01 0.000e+00 1.280e+01]
 [1.080e+01 4.160e+02 6.200e+00 2.000e+00 3.520e+01 0.000e+00 2.000e+01]
 [1.200e+00 3.600e+00 3.944e+02 4.600e+00 1.900e+01 3.200e+00 1.500e+01]
 [8.000e-01 1.800e+00 5.800e+00 4.004e+02 1.500e+01 1.400e+00 6.000e-01]
 [1.420e+01 2.260e+01 3.780e+01 8.400e+00 3.034e+02 3.200e+00 2.740e+01]
 [0.000e+00 0.000e+00 4.600e+00 2.600e+00 3.800e+00 2.920e+02 0.000e+00]
 [7.000e+00 2.480e+01 7.600e+00 1.800e+00 1.200e+01 2.000e-01 2.216e+02]]",3.6393842697143555,0.8660338452506418,0.8649704564079727,0.8683950102148653,0.6279665946960449,560
14,LSTM BoW,0.8731843575418994,"[[491.4  22.2   0.8   1.   20.4   0.   10.4]
 [  8.6 411.8   6.    1.6  31.8   0.   17.8]
 [  1.2   3.  388.4   4.   18.    3.   17.4]
 [  1.6   2.4   9.2 391.   14.    1.    0.8]
 [ 12.4  21.2  36.8  13.2 306.    3.8  22.2]
 [  0.    0.    4.2   3.2   3.6 287.4   0. ]
 [  4.2  22.    7.4   1.2  11.6   0.  224.8]]",3.8344624042510986,0.8715982728433312,0.870432985826608,0.8740835326829808,0.6092289924621582,600
15,LSTM BoW,0.875,"[[4.846e+02 2.540e+01 8.000e-01 2.000e-01 2.180e+01 0.000e+00 1.360e+01]
 [8.800e+00 4.006e+02 6.800e+00 2.800e+00 2.580e+01 0.000e+00 1.560e+01]
 [1.200e+00 3.400e+00 3.888e+02 3.000e+00 1.800e+01 4.000e+00 1.940e+01]
 [1.000e+00 2.200e+00 6.600e+00 3.904e+02 1.460e+01 1.800e+00 1.400e+00]
 [1.400e+01 2.660e+01 3.260e+01 1.100e+01 3.020e+02 3.000e+00 1.540e+01]
 [0.000e+00 4.000e-01 4.000e+00 1.600e+00 3.800e+00 2.808e+02 0.000e+00]
 [4.000e+00 1.740e+01 7.400e+00 4.000e-01 1.300e+01 2.000e-01 2.238e+02]]",4.085783815383911,0.8738895134452738,0.8724739205679477,0.8766234936562676,0.6123598098754883,640
16,LSTM BoW,0.8805316091954023,"[[4.752e+02 1.620e+01 6.000e-01 0.000e+00 1.840e+01 0.000e+00 9.000e+00]
 [1.060e+01 4.062e+02 6.800e+00 1.800e+00 2.520e+01 0.000e+00 1.640e+01]
 [1.200e+00 3.800e+00 3.814e+02 3.600e+00 1.700e+01 3.200e+00 1.760e+01]
 [1.200e+00 1.400e+00 6.400e+00 3.846e+02 1.360e+01 2.400e+00 8.000e-01]
 [1.460e+01 2.240e+01 3.360e+01 9.600e+00 3.010e+02 1.800e+00 1.640e+01]
 [0.000e+00 2.000e-01 4.400e+00 2.400e+00 4.200e+00 2.786e+02 2.000e-01]
 [3.200e+00 1.960e+01 7.000e+00 1.800e+00 1.320e+01 8.000e-01 2.244e+02]]",4.448550176620484,0.8789279875714652,0.8783913436897279,0.8802256280648457,0.609239149093628,680
17,LSTM BoW,0.8855685131195334,"[[4.744e+02 1.760e+01 8.000e-01 4.000e-01 2.140e+01 0.000e+00 1.060e+01]
 [7.400e+00 3.968e+02 7.200e+00 8.000e-01 2.160e+01 0.000e+00 1.320e+01]
 [1.000e+00 2.800e+00 3.776e+02 3.600e+00 1.700e+01 2.600e+00 1.600e+01]
 [1.000e+00 1.200e+00 4.400e+00 3.796e+02 1.080e+01 1.000e+00 4.000e-01]
 [1.160e+01 2.540e+01 3.400e+01 1.040e+01 3.022e+02 1.200e+00 1.800e+01]
 [2.000e-01 2.000e-01 5.800e+00 1.400e+00 3.600e+00 2.776e+02 1.200e+00]
 [2.000e+00 1.800e+01 6.400e+00 1.400e+00 9.800e+00 6.000e-01 2.218e+02]]",4.659063482284546,0.8842779235692955,0.8834992973831515,0.8862757291696169,0.5904946327209473,720
18,LSTM BoW,0.8907544378698224,"[[4.650e+02 1.580e+01 1.400e+00 0.000e+00 2.200e+01 0.000e+00 1.020e+01]
 [6.600e+00 3.966e+02 6.200e+00 2.000e+00 2.020e+01 0.000e+00 1.300e+01]
 [8.000e-01 2.200e+00 3.706e+02 4.000e+00 1.280e+01 2.000e+00 1.320e+01]
 [1.000e+00 1.600e+00 5.000e+00 3.772e+02 1.260e+01 1.400e+00 4.000e-01]
 [1.380e+01 2.120e+01 3.040e+01 9.200e+00 2.990e+02 1.000e+00 1.420e+01]
 [0.000e+00 0.000e+00 6.800e+00 1.000e+00 3.800e+00 2.746e+02 8.000e-01]
 [2.000e+00 1.860e+01 7.200e+00 0.000e+00 1.100e+01 0.000e+00 2.256e+02]]",4.849734306335449,0.889724526706938,0.8896230532838884,0.8910201023270391,0.5842557907104492,760
19,LSTM BoW,0.9002252252252253,"[[4.582e+02 1.480e+01 1.000e+00 0.000e+00 1.960e+01 0.000e+00 8.800e+00]
 [8.400e+00 3.988e+02 6.200e+00 1.000e+00 2.280e+01 0.000e+00 1.340e+01]
 [6.000e-01 2.200e+00 3.736e+02 2.800e+00 1.360e+01 2.000e+00 1.340e+01]
 [1.200e+00 1.600e+00 4.400e+00 3.736e+02 9.000e+00 1.200e+00 0.000e+00]
 [1.140e+01 1.780e+01 2.520e+01 7.800e+00 2.982e+02 4.000e-01 1.320e+01]
 [0.000e+00 0.000e+00 3.800e+00 2.000e+00 4.200e+00 2.714e+02 8.000e-01]
 [2.000e+00 1.280e+01 6.400e+00 6.000e-01 9.400e+00 0.000e+00 2.244e+02]]",5.050352716445923,0.8993679587288849,0.8986022352199988,0.9009295741855944,0.5811178684234619,800
